run_accession	biome_class	biome_subclass	biome	accession	sample_accession	sample_name	longitude	latitude	geo_loc_name	geo_loc_name_1	studies	sample_desc	environment_biome	environment_feature	environment_material	study_accession	experiment_accession	read_count	instrument_model	instrument_platform	library_layout	library_strategy	library_selection	library_source	fastq_ftp	query_biome
ERR753915	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656883	SAMEA3235154	O' Connor lake sample, organic layer, OM0C0 treatment, replicate 3	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, organic layer, OM0C0 treatment, replicate 3	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697636	72802499	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753915/ERR753915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753915/ERR753915_2.fastq.gz	root:Environmental:Terrestrial
ERR753916	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656884	SAMEA3235155	O' Connor lake sample, mineral layer, OM1C0 treatment, replicate 1	-120.35	50.88	Canada	NA	MGYS00001167,MGYS00002028	O'' Connor lake sample, mineral layer, OM1C0 treatment, replicate 1	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697637	75497605	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753916/ERR753916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753916/ERR753916_2.fastq.gz	root:Environmental:Terrestrial
ERR753917	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656885	SAMEA3235156	O' Connor lake sample, mineral layer, OM1C0 treatment, replicate 2	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, mineral layer, OM1C0 treatment, replicate 2	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697638	65097620	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753917/ERR753917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753917/ERR753917_2.fastq.gz	root:Environmental:Terrestrial
ERR753918	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656886	SAMEA3235157	O' Connor lake sample, mineral layer, OM1C0 treatment, replicate 3	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, mineral layer, OM1C0 treatment, replicate 3	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697639	55163167	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753918/ERR753918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753918/ERR753918_2.fastq.gz	root:Environmental:Terrestrial
ERR753919	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656887	SAMEA3235158	O' Connor lake sample, organic layer, OM1C0 treatment, replicate 1	-120.35	50.88	Canada	NA	MGYS00001167,MGYS00002028	O'' Connor lake sample, organic layer, OM1C0 treatment, replicate 1	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697640	70931202	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753919/ERR753919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753919/ERR753919_2.fastq.gz	root:Environmental:Terrestrial
ERR753920	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656888	SAMEA3235159	O' Connor lake sample, organic layer, OM1C0 treatment, replicate 2	-120.35	50.88	Canada	NA	MGYS00001167,MGYS00002028	O'' Connor lake sample, organic layer, OM1C0 treatment, replicate 2	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697641	63466242	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753920/ERR753920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753920/ERR753920_2.fastq.gz	root:Environmental:Terrestrial
ERR753921	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656889	SAMEA3235160	O' Connor lake sample, organic layer, OM1C0 treatment, replicate 3	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, organic layer, OM1C0 treatment, replicate 3	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697642	66690329	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753921/ERR753921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753921/ERR753921_2.fastq.gz	root:Environmental:Terrestrial
ERR753922	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656890	SAMEA3235161	O' Connor lake sample, mineral layer, OM2C0 treatment, replicate 1	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, mineral layer, OM2C0 treatment, replicate 1	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697643	71647934	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753922/ERR753922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753922/ERR753922_2.fastq.gz	root:Environmental:Terrestrial
ERR753923	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656891	SAMEA3235162	O' Connor lake sample, mineral layer, OM2C0 treatment, replicate 2	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, mineral layer, OM2C0 treatment, replicate 2	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697644	54947244	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753923/ERR753923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753923/ERR753923_2.fastq.gz	root:Environmental:Terrestrial
ERR753924	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656892	SAMEA3235163	O' Connor lake sample, mineral layer, OM2C0 treatment, replicate 3	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, mineral layer, OM2C0 treatment, replicate 3	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697645	73048978	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753924/ERR753924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753924/ERR753924_2.fastq.gz	root:Environmental:Terrestrial
ERR753925	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656893	SAMEA3235164	O' Connor lake sample, organic layer, OM2C0 treatment, replicate 1	-120.35	50.88	Canada	NA	MGYS00001167,MGYS00002028	O'' Connor lake sample, organic layer, OM2C0 treatment, replicate 1	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697646	72666083	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753925/ERR753925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753925/ERR753925_2.fastq.gz	root:Environmental:Terrestrial
ERR753926	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656894	SAMEA3235165	O' Connor lake sample, organic layer, OM2C0 treatment, replicate 2	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, organic layer, OM2C0 treatment, replicate 2	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697647	63583376	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753926/ERR753926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753926/ERR753926_2.fastq.gz	root:Environmental:Terrestrial
ERR753927	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656895	SAMEA3235166	O' Connor lake sample, organic layer, OM2C0 treatment, replicate 3	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, organic layer, OM2C0 treatment, replicate 3	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697648	55053503	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753927/ERR753927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753927/ERR753927_2.fastq.gz	root:Environmental:Terrestrial
ERR753928	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656896	SAMEA3235167	O' Connor lake sample, mineral layer, OM3C0 treatment, replicate 1	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, mineral layer, OM3C0 treatment, replicate 1	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697649	73305911	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753928/ERR753928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753928/ERR753928_2.fastq.gz	root:Environmental:Terrestrial
ERR753929	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656897	SAMEA3235168	O' Connor lake sample, mineral layer, OM3C0 treatment, replicate 2	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, mineral layer, OM3C0 treatment, replicate 2	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697650	74008805	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753929/ERR753929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753929/ERR753929_2.fastq.gz	root:Environmental:Terrestrial
ERR753930	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	ERS656898	SAMEA3235169	O' Connor lake sample, mineral layer, OM3C0 treatment, replicate 3	-120.35	50.88	Canada	NA	MGYS00001167	O'' Connor lake sample, mineral layer, OM3C0 treatment, replicate 3	forest	Temperate coniferous forest	soil	PRJEB8420	ERX697651	56598919	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753930/ERR753930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR753/ERR753930/ERR753930_2.fastq.gz	root:Environmental:Terrestrial
SRR11086695	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Forest	root:Environmental:Terrestrial:Soil:Forest soil	SRS6147341	SAMN14082485	AEW3	9.3583	48.4168	NA	Germany: Schwaebische Alb	MGYS00005993,MGYS00005994	Metagenome from forest soil bacteria which were exposed to antibiotic pressure and extracted from the soil matrix for Illumina MiSeq and Oxford Nanopore MinION sequencing.		NA	NA	PRJNA605948	SRX7725649	21520046	Illumina MiSeq	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/095/SRR11086695/SRR11086695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/095/SRR11086695/SRR11086695_2.fastq.gz	root:Environmental:Terrestrial
ERR1041384	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Grasslands	root:Environmental:Terrestrial:Soil:Grasslands	ERS846461	SAMEA3539312	Sample OK-3C from KFFL, OK	-97.5206	34.9817	USA	USA	MGYS00002018	This sample represents soil collected in 2010 from KFFL study site in Oklahoma (1 year after beginning of experimentation). It belongs to the control group (no warming) as sample 'OK-3C'	temperate grassland	field	soil	PRJEB10725	ERX1120866	120253701	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1041384/ERR1041384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1041384/ERR1041384_2.fastq.gz	root:Environmental:Terrestrial
ERR1041385	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Grasslands	root:Environmental:Terrestrial:Soil:Grasslands	ERS846462	SAMEA3539313	Sample OK-6C from KFFL, OK	-97.5206	34.9817	USA	USA	MGYS00002018	This sample represents soil collected in 2010 from KFFL study site in Oklahoma (1 year after beginning of experimentation). It belongs to the control group (no warming) as sample 'OK-6C'	temperate grassland	field	soil	PRJEB10725	ERX1120867	109642544	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1041385/ERR1041385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1041385/ERR1041385_2.fastq.gz	root:Environmental:Terrestrial
ERR1043165	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Grasslands	root:Environmental:Terrestrial:Soil:Grasslands	ERS846463	SAMEA3539314	Sample OK-19C from KFFL, OK	-97.5206	34.9817	USA	USA	MGYS00002018	This sample represents soil collected in 2010 from KFFL study site in Oklahoma (1 year after beginning of experimentation). It belongs to the control group (no warming) as sample 'OK-19C'	temperate grassland	field	soil	PRJEB10725	ERX1122652	132777103	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1043165/ERR1043165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1043165/ERR1043165_2.fastq.gz	root:Environmental:Terrestrial
ERR1043166	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Grasslands	root:Environmental:Terrestrial:Soil:Grasslands	ERS846464	SAMEA3539315	Sample OK-23C from KFFL, OK	-97.5206	34.9817	USA	USA	MGYS00002018	This sample represents soil collected in 2010 from KFFL study site in Oklahoma (1 year after beginning of experimentation). It belongs to the control group (no warming) as sample 'OK-23C'	temperate grassland	field	soil	PRJEB10725	ERX1122653	116865558	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1043166/ERR1043166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1043166/ERR1043166_2.fastq.gz	root:Environmental:Terrestrial
ERR1044071	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Grasslands	root:Environmental:Terrestrial:Soil:Grasslands	ERS846466	SAMEA3539317	Sample OK-10H from KFFL, OK	-97.5206	34.9817	USA	USA	MGYS00002018	This sample represents soil collected in 2010 from KFFL study site in Oklahoma (1 year after beginning of experimentation). It belongs to the heated group (warming) as sample 'OK-10H'	temperate grassland	field	soil	PRJEB10725	ERX1124362	135467362	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1044071/ERR1044071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1044071/ERR1044071_2.fastq.gz	root:Environmental:Terrestrial
ERR1044072	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Grasslands	root:Environmental:Terrestrial:Soil:Grasslands	ERS846467	SAMEA3539318	Sample OK-16H from KFFL, OK	-97.5206	34.9817	USA	USA	MGYS00002018	This sample represents soil collected in 2010 from KFFL study site in Oklahoma (1 year after beginning of experimentation). It belongs to the heated group (warming) as sample 'OK-16H'	temperate grassland	field	soil	PRJEB10725	ERX1124363	141761229	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1044072/ERR1044072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1044072/ERR1044072_2.fastq.gz	root:Environmental:Terrestrial
ERR1051325	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Grasslands	root:Environmental:Terrestrial:Soil:Grasslands	ERS846465	SAMEA3539316	Sample OK-1H from KFFL, OK	-97.5206	34.9817	USA	USA	MGYS00002018	This sample represents soil collected in 2010 from KFFL study site in Oklahoma (1 year after beginning of experimentation). It belongs to the heated group (warming) as sample 'OK-1H'	temperate grassland	field	soil	PRJEB10725	ERX1131610	146224604	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051325/ERR1051325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/005/ERR1051325/ERR1051325_2.fastq.gz	root:Environmental:Terrestrial
ERR1051326	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Grasslands	root:Environmental:Terrestrial:Soil:Grasslands	ERS846468	SAMEA3539319	Sample OK-20H from KFFL, OK	-97.5206	34.9817	USA	USA	MGYS00002018	This sample represents soil collected in 2010 from KFFL study site in Oklahoma (1 year after beginning of experimentation). It belongs to the heated group (warming) as sample 'OK-20H'	temperate grassland	field	soil	PRJEB10725	ERX1131611	123179662	Illumina HiSeq 2000	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051326/ERR1051326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR105/006/ERR1051326/ERR1051326_2.fastq.gz	root:Environmental:Terrestrial
ERR3890090	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282887	SAMEA6518471	F1	-134.69	67.473	NA	Canada	MGYS00005571	Ft. McPherson 1	boreal peatlands	lake	sediment	PRJEB36558	ERX3900318	15391650	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/000/ERR3890090/ERR3890090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/000/ERR3890090/ERR3890090_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890091	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282886	SAMEA6518470	F2	-134.761	67.451	NA	Canada	MGYS00005571	Ft. McPherson 2	boreal peatlands	lake	sediment	PRJEB36558	ERX3900319	20674773	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/001/ERR3890091/ERR3890091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/001/ERR3890091/ERR3890091_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890092	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282885	SAMEA6518469	F3	-134.705	67.477	NA	Canada	MGYS00005571	Ft. McPherson 3	boreal peatlands	lake	sediment	PRJEB36558	ERX3900320	17237564	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/002/ERR3890092/ERR3890092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/002/ERR3890092/ERR3890092_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890093	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282884	SAMEA6518468	F4	-134.855	67.37	NA	Canada	MGYS00005571	Ft. McPherson 4	boreal peatlands	lake	sediment	PRJEB36558	ERX3900321	16513247	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/003/ERR3890093/ERR3890093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/003/ERR3890093/ERR3890093_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890094	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282883	SAMEA6518467	F5	-134.824	67.353	NA	Canada	MGYS00005571	Ft. McPherson 5	boreal peatlands	lake	sediment	PRJEB36558	ERX3900322	13263189	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/004/ERR3890094/ERR3890094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/004/ERR3890094/ERR3890094_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890095	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282882	SAMEA6518466	W1T	-123.249	63.151	NA	Canada	MGYS00005571	Thaw edge	boreal peatlands	lake	sediment	PRJEB36558	ERX3900323	18553371	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/005/ERR3890095/ERR3890095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/005/ERR3890095/ERR3890095_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890096	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282881	SAMEA6518465	W2	-123.254	63.151	NA	Canada	MGYS00005571	Wrigley 2	boreal peatlands	lake	sediment	PRJEB36558	ERX3900324	23722156	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/006/ERR3890096/ERR3890096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/006/ERR3890096/ERR3890096_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890097	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282880	SAMEA6518464	W3	-123.249	63.145	NA	Canada	MGYS00005571	Wrigley 1	boreal peatlands	lake	sediment	PRJEB36558	ERX3900325	18957626	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/007/ERR3890097/ERR3890097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/007/ERR3890097/ERR3890097_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890098	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282888	SAMEA6518472	W4	-123.271	63.16	NA	Canada	MGYS00005571	Wrigley 4	boreal peatlands	lake	sediment	PRJEB36558	ERX3900326	17264810	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/008/ERR3890098/ERR3890098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/008/ERR3890098/ERR3890098_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890099	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282889	SAMEA6518473	W5	-123.162	62.874	NA	Canada	MGYS00005571	Wrigley 5	boreal peatlands	lake	sediment	PRJEB36558	ERX3900327	15163851	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/009/ERR3890099/ERR3890099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/009/ERR3890099/ERR3890099_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890100	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282890	SAMEA6518474	L1S	-117.182	59.48	NA	Canada	MGYS00005571	Stable edge	boreal peatlands	lake	sediment	PRJEB36558	ERX3900328	16535676	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/000/ERR3890100/ERR3890100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/000/ERR3890100/ERR3890100_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
ERR3890101	root:Environmental:Terrestrial:Soil	root:Environmental:Terrestrial:Soil:Permafrost	root:Environmental:Terrestrial:Soil:Permafrost	ERS4282891	SAMEA6518475	L1T	-117.182	59.48	NA	Canada	MGYS00005571	Thaw edge	boreal peatlands	lake	sediment	PRJEB36558	ERX3900329	14643247	NextSeq 500	ILLUMINA	PAIRED	WGS	RANDOM	METAGENOMIC	ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/001/ERR3890101/ERR3890101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR389/001/ERR3890101/ERR3890101_2.fastq.gz	root:Environmental:Terrestrial:Soil:Permafrost
